117	296	941	36	466	692	663	901	124	275	242	558	517	422	795	361	337	376	547	782
431	643	713	783	984	484	701	759	653	205	396	103	898	599	635	384	810	292	356	42
889	95	308	799	320	631	961	51	651	939	866	793	647	844	198	445	182	898	635	673
310	821	6	652	662	328	223	727	942	917	877	65	606	761	559	425	492	856	633	303
548	231	927	718	708	944	768	716	75	108	431	587	12	516	602	668	265	365	326	463
597	852	40	187	223	822	713	561	425	749	598	166	428	639	41	433	793	813	90	746
821	660	235	431	911	458	682	911	393	649	65	864	468	71	987	768	513	992	814	830
48	98	585	441	150	839	356	76	74	256	588	729	512	549	30	308	20	274	205	18
279	394	780	49	141	165	201	416	391	491	43	970	248	155	276	699	990	266	683	55
622	279	652	459	517	801	26	212	533	403	455	107	440	856	532	429	802	384	841	309
416	872	424	705	739	632	779	89	961	236	331	193	673	649	728	166	995	966	456	23
688	635	178	174	985	30	610	21	428	672	257	172	614	589	239	679	83	497	841	23
139	133	221	627	628	568	951	897	839	451	962	39	601	729	192	415	687	686	825	908
37	387	783	483	955	929	718	902	26	349	79	473	481	159	167	477	196	946	422	102
359	49	175	4	245	899	107	538	881	263	940	787	577	568	419	175	413	609	421	39
471	30	336	315	877	352	433	519	730	779	865	528	436	97	243	203	127	511	556	712
158	114	505	131	145	162	359	792	531	161	235	280	752	899	198	917	755	92	644	67
433	927	332	337	503	587	185	940	706	603	778	126	213	894	988	482	484	487	924	319
916	904	513	914	478	572	216	819	966	809	122	795	706	473	977	706	40	713	273	880
166	498	135	163	718	514	256	219	458	849	542	710	671	118	785	527	753	428	848	193
816	686	73	982	986	718	864	45	490	341	996	452	616	411	215	440	77	133	413	76
671	385	214	981	252	193	995	602	14	736	875	347	439	988	679	494	817	395	659	751
353	658	100	845	871	147	950	718	967	540	479	21	577	342	196	785	450	311	173	338
238	187	92	534	801	838	315	936	178	796	422	188	291	734	18	473	270	835	603	158
823	634	816	792	473	110	479	301	507	139	920	681	778	518	915	444	935	448	854	131
800	448	882	754	669	885	629	147	841	354	898	534	937	146	967	849	444	538	231	885
487	301	151	254	859	622	198	472	527	519	473	552	216	209	959	583	521	734	230	500
99	502	484	496	418	937	729	123	709	153	294	620	805	21	799	150	845	819	781	12
182	973	924	381	266	72	303	724	225	108	313	608	55	198	245	95	786	886	23	292
848	247	320	432	372	873	750	230	744	474	738	740	367	301	736	197	821	799	964	682
90	508	285	744	979	95	316	852	916	935	225	251	282	276	513	304	469	797	181	639
18	454	550	754	314	790	737	902	214	105	924	228	412	394	29	102	379	913	100	990
936	676	723	675	513	667	828	949	738	639	801	254	3	132	991	140	713	304	853	781
575	132	381	602	963	909	841	530	630	721	957	863	698	780	198	777	596	775	943	282
859	929	474	58	423	682	17	107	186	11	15	136	365	538	442	583	949	243	357	692
834	752	197	609	895	214	931	911	809	357	30	635	389	974	633	133	753	534	572	624
945	340	575	143	81	34	590	997	788	78	62	738	46	998	432	272	645	860	255	380
688	376	297	83	802	181	31	182	402	972	620	465	252	660	85	277	189	787	44	539
268	883	812	220	238	44	159	423	381	987	466	584	402	259	815	995	455	513	728	632
652	255	641	599	537	789	834	494	238	732	140	28	181	586	244	327	396	551	418	316
946	934	448	773	184	602	43	219	776	436	965	738	301	821	619	664	15	753	107	709
574	279	184	468	227	455	605	170	897	897	583	168	391	868	185	645	62	470	623	344
477	483	744	353	528	155	140	577	942	315	468	456	118	902	701	617	64	340	489	99
33	448	510	990	918	657	651	312	197	826	285	140	371	407	398	519	236	179	385	948
49	586	491	795	224	230	61	360	23	953	628	574	362	122	222	251	126	48	552	122
422	919	972	164	857	750	959	306	983	819	846	174	391	157	924	724	605	59	998	573
647	714	658	557	359	866	935	55	477	917	630	451	806	352	138	27	8	668	48	84
689	469	527	810	800	920	935	577	607	926	88	539	808	950	384	855	492	295	127	873
257	729	374	746	761	244	818	109	634	302	658	82	555	500	564	358	201	103	491	164
674	604	856	920	354	111	659	810	405	317	279	170	863	791	459	581	384	392	984	757
558	740	130	710	727	771	401	579	755	811	188	304	500	356	116	95	210	981	936	645
472	500	484	447	969	186	172	376	594	994	121	129	326	5	792	649	785	338	67	293
736	624	558	93	394	133	832	38	1000	599	475	583	572	249	246	155	742	872	417	779
62	855	864	49	813	199	59	428	296	387	164	374	129	705	220	863	246	697	964	255
908	835	740	233	825	873	592	71	141	28	448	899	443	82	96	211	235	684	263	289
850	873	607	866	199	131	633	86	414	705	670	709	633	466	464	953	308	391	191	211
677	105	341	999	417	316	472	894	638	165	16	478	416	690	552	71	396	977	605	361
337	616	90	450	766	481	446	292	850	210	390	751	480	95	334	64	278	433	557	248
18	922	468	363	456	809	518	67	68	755	818	934	938	150	325	443	445	613	653	745
184	639	584	713	928	500	896	435	416	896	220	109	898	250	948	39	424	110	320	396
12	99	221	745	144	740	866	655	499	782	522	894	261	813	364	684	675	64	81	433
166	912	417	885	794	144	953	923	431	516	574	282	196	890	356	424	76	147	727	926
260	17	584	629	443	171	345	618	655	849	693	566	187	303	847	723	748	187	68	297
615	844	906	541	848	247	548	302	219	409	972	435	115	398	930	58	733	621	19	479
108	251	86	160	331	914	339	125	281	213	782	913	673	929	577	130	820	358	701	34
993	563	93	959	213	604	405	716	486	12	553	645	594	445	921	132	649	569	562	349
882	519	800	640	447	809	492	501	194	647	33	671	910	927	918	463	929	763	555	270
918	476	963	241	997	218	438	493	221	376	229	970	798	857	736	671	70	51	124	522
125	233	960	909	963	944	174	303	68	866	443	126	219	570	686	180	356	768	859	707
143	956	885	931	549	535	775	216	963	481	12	446	925	359	323	414	622	985	832	235
614	83	976	546	196	705	216	300	230	664	982	508	677	752	884	565	616	772	237	319
61	416	172	949	566	925	7	467	245	251	981	628	969	198	941	522	737	94	507	111
408	732	624	526	65	293	635	971	891	357	180	874	439	55	826	314	147	163	318	536
914	279	634	752	360	871	13	980	369	485	270	224	576	244	416	568	606	332	161	459
150	656	407	387	250	179	298	332	921	368	681	971	94	699	317	275	715	130	779	825
356	598	379	187	647	266	505	427	142	984	2	316	906	665	680	356	991	888	30	661
772	210	492	819	309	271	670	806	621	960	563	876	539	566	922	91	268	690	734	149
996	659	446	197	699	67	633	59	924	10	588	764	837	303	741	68	669	590	959	46
535	186	834	419	719	185	845	975	758	128	481	435	334	446	702	424	596	341	764	613
725	457	89	282	860	163	735	660	154	177	853	615	850	9	895	728	343	585	421	145
864	547	462	634	730	763	761	699	111	672	187	289	301	355	422	542	186	134	970	365
963	493	604	721	799	699	307	124	807	251	521	88	188	342	814	700	140	850	737	553
244	577	400	781	895	110	771	581	414	389	409	747	698	208	399	185	270	206	153	141
279	423	564	33	889	104	580	178	72	244	729	403	133	170	943	410	344	996	51	654
975	121	437	533	797	24	411	688	963	297	780	942	802	973	146	29	498	325	652	24
314	487	418	632	233	114	354	279	786	209	640	764	327	514	534	579	257	268	644	944
45	49	557	723	516	115	274	371	957	365	273	976	391	575	505	559	109	957	576	164
371	696	229	535	449	664	469	9	837	906	427	148	222	430	193	336	331	223	80	102
560	855	315	378	763	726	281	577	457	96	106	950	74	820	175	53	181	699	62	400
283	946	865	200	4	756	660	840	446	980	488	507	265	49	166	758	875	573	373	92
597	641	167	572	490	610	740	294	983	386	431	416	74	855	189	764	648	59	234	95
588	804	848	157	567	225	184	377	953	505	906	533	14	312	164	776	906	980	471	362
589	731	101	141	789	715	243	504	81	502	836	416	7	705	67	269	948	241	228	55
67	915	926	522	513	246	521	731	601	137	446	269	355	268	358	243	908	241	463	73
520	530	68	953	146	247	809	225	642	401	694	199	875	540	364	875	251	32	434	135
681	304	340	40	958	87	650	236	946	562	24	835	622	664	242	91	407	376	579	466
236	339	219	509	168	100	101	125	616	780	667	955	911	10	351	317	433	471	775	901
356	654	645	762	693	613	496	899	780	998	220	270	684	882	853	481	146	920	856	792
127	923	179	892	989	988	997	42	347	171	711	828	983	239	888	972	746	487	68	296
224	754	385	437	458	934	899	260	270	613	701	625	75	57	91	637	233	798	143	542
474	599	513	400	102	791	418	936	622	905	730	924	486	850	818	542	774	841	357	883
35	312	745	234	43	722	215	486	233	465	773	207	281	265	288	698	379	160	926	729
413	931	252	411	94	495	29	735	676	869	674	455	43	355	54	492	119	807	900	510
274	688	412	624	459	499	264	870	987	325	364	427	929	845	494	450	23	444	292	21
159	858	178	787	508	201	52	417	509	689	828	898	628	436	421	720	380	209	880	957
707	475	448	791	897	588	804	653	768	549	109	649	389	701	899	146	541	664	979	697
184	683	232	941	802	129	605	382	298	544	314	646	59	444	439	568	945	25	585	884
128	703	472	247	303	740	374	800	53	568	757	381	642	309	500	41	758	848	468	826
642	609	801	886	672	678	902	459	848	158	988	971	273	97	303	593	791	954	600	704
189	369	741	938	366	984	504	67	820	664	175	473	774	950	616	528	899	861	323	632
202	346	274	41	928	319	169	140	45	544	409	411	848	567	181	623	47	475	48	201
723	610	869	468	119	813	77	811	335	778	3	757	880	396	902	697	660	895	674	110
460	798	227	125	355	29	418	694	352	521	851	728	703	140	620	979	182	522	979	557
994	249	529	621	522	768	832	261	44	773	722	439	740	877	265	442	313	315	352	582
472	985	846	780	516	45	158	376	265	813	455	607	280	167	273	517	804	696	703	879
857	510	375	252	675	287	481	813	729	664	319	565	804	572	668	207	35	947	865	180
691	187	827	189	138	729	429	650	253	271	814	153	509	672	797	596	454	302	343	434
772	797	911	276	257	708	828	642	806	216	290	746	18	349	198	419	117	631	237	826
249	922	244	261	115	203	468	466	151	526	813	114	228	151	798	540	904	360	244	671
832	169	661	932	83	730	707	71	43	862	446	929	628	806	195	452	347	866	629	633
353	782	564	668	634	148	272	365	141	60	923	194	104	760	523	31	379	794	598	309
332	693	233	288	91	740	547	120	146	788	794	443	963	99	84	32	503	261	384	206
234	321	737	973	949	943	997	424	368	481	360	453	263	115	920	362	312	420	195	939
416	141	234	746	35	502	812	885	264	277	486	28	844	64	38	970	7	765	427	739
542	370	117	924	461	656	352	381	682	102	150	107	827	798	600	596	821	269	573	622
320	336	525	760	940	488	329	273	373	993	200	756	177	487	427	440	605	912	992	625
322	507	141	741	968	230	445	274	2	853	283	216	526	400	452	470	333	521	574	808
700	587	670	663	437	616	447	342	195	67	385	416	513	548	265	370	862	26	670	587
248	690	737	449	179	108	335	638	224	25	311	490	527	851	193	583	30	173	23	511
458	504	832	423	956	692	211	640	802	913	13	986	843	234	135	799	421	141	411	474
793	41	931	292	587	393	772	260	282	240	956	888	573	588	902	331	603	633	474	628
660	717	350	715	101	276	300	56	277	563	789	283	641	676	882	828	351	889	852	701
326	787	855	794	313	281	125	148	99	640	204	98	596	1	956	123	541	685	508	835
441	166	942	747	385	276	174	372	771	150	888	937	17	655	289	74	179	754	112	615
949	721	751	185	984	923	50	961	120	33	445	254	196	108	805	496	286	146	37	738
877	395	957	720	324	919	296	866	919	961	386	98	280	96	344	877	925	294	180	394
269	878	510	529	550	849	169	664	436	419	451	875	989	286	587	234	171	339	158	309
795	429	995	102	273	705	880	160	479	685	163	537	961	697	373	488	887	834	200	3
911	732	124	896	628	888	789	940	297	787	547	633	126	597	446	289	133	272	566	386
984	943	349	846	351	978	216	736	385	167	149	183	695	738	707	458	628	418	987	365
409	346	534	290	374	18	538	924	111	678	982	458	766	277	75	80	622	453	448	869
784	722	294	1000	259	302	74	520	189	932	333	770	437	765	433	113	743	184	524	729
252	545	34	466	221	504	945	944	987	450	697	947	132	627	414	454	148	444	281	960
149	872	742	971	414	429	738	186	696	957	310	325	152	362	41	705	243	963	922	162
902	131	215	500	428	316	131	319	969	500	721	337	899	47	343	891	524	251	19	308
104	795	50	268	935	288	38	886	605	118	578	954	304	432	833	788	26	750	627	936
115	421	226	322	88	532	434	51	588	780	479	207	463	209	454	203	232	555	542	509
369	649	61	520	473	176	580	283	393	713	79	166	307	138	458	822	978	621	213	212
297	718	275	193	372	135	287	383	434	411	981	506	417	61	311	378	710	174	38	798
172	828	351	53	76	863	149	773	907	269	297	333	247	85	747	361	612	86	295	633
245	160	194	813	397	116	841	905	869	421	754	659	508	523	10	2	768	899	333	742
